,id,url,type,age,gender,size,coat,breed,photos,med_photos
19,46259475,https://www.petfinder.com/cat/salassi-46259475/ny/brooklyn/brooklyn-animal-action-ny947/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Young,Male,Medium,,Abyssinian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46259475/1/?bust=1575273174&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46259475/1/?bust=1575273174&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46259475/1/?bust=1575273174&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46259475/1/?bust=1575273174'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46259475/2/?bust=1575273175&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46259475/2/?bust=1575273175&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46259475/2/?bust=1575273175&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46259475/2/?bust=1575273175'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46259475/3/?bust=1575273166&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46259475/3/?bust=1575273166&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46259475/3/?bust=1575273166&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46259475/3/?bust=1575273166'}]","['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46259475/1/?bust=1575273174&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46259475/2/?bust=1575273175&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46259475/3/?bust=1575273166&width=300']"
20,46251119,https://www.petfinder.com/cat/yoshi-46251119/fl/tampa/st-francis-society-animal-rescue-fl391/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Baby,Male,Medium,,Abyssinian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46251119/1/?bust=1575064331&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46251119/1/?bust=1575064331&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46251119/1/?bust=1575064331&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46251119/1/?bust=1575064331'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46251119/2/?bust=1575064376&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46251119/2/?bust=1575064376&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46251119/2/?bust=1575064376&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46251119/2/?bust=1575064376'}]","['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46251119/1/?bust=1575064331&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46251119/2/?bust=1575064376&width=300']"
21,46226177,https://www.petfinder.com/cat/alvy-46226177/pa/kimberton/northeast-abyssinian-rescue-pa991/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Senior,Female,Small,Short,Abyssinian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46226177/2/?bust=1570651768&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46226177/2/?bust=1570651768&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46226177/2/?bust=1570651768&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46226177/2/?bust=1570651768'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46226177/1/?bust=1570651765&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46226177/1/?bust=1570651765&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46226177/1/?bust=1570651765&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46226177/1/?bust=1570651765'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46226177/3/?bust=1570651769&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46226177/3/?bust=1570651769&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46226177/3/?bust=1570651769&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46226177/3/?bust=1570651769'}]","['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46226177/2/?bust=1570651768&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46226177/1/?bust=1570651765&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46226177/3/?bust=1570651769&width=300']"
22,46167255,https://www.petfinder.com/cat/trax-46167255/il/kell/city-of-salem-animal-control-il828/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Young,Male,Small,,Abyssinian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46167255/1/?bust=1574764456&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46167255/1/?bust=1574764456&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46167255/1/?bust=1574764456&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46167255/1/?bust=1574764456'}]",['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46167255/1/?bust=1574764456&width=300']
23,46141437,https://www.petfinder.com/cat/haile-aka-pippa-46141437/ny/brooklyn/brooklyn-animal-action-ny947/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Young,Female,Medium,,Abyssinian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46141437/1/?bust=1574981179&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46141437/1/?bust=1574981179&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46141437/1/?bust=1574981179&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46141437/1/?bust=1574981179'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46141437/3/?bust=1574981175&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46141437/3/?bust=1574981175&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46141437/3/?bust=1574981175&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46141437/3/?bust=1574981175'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46141437/2/?bust=1574981197&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46141437/2/?bust=1574981197&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46141437/2/?bust=1574981197&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46141437/2/?bust=1574981197'}]","['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46141437/1/?bust=1574981179&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46141437/3/?bust=1574981175&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46141437/2/?bust=1574981197&width=300']"
24,46105561,https://www.petfinder.com/cat/kira-adopted-46105561/ca/davis/purebreds-plus-cat-rescue-ca652/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Baby,Female,Medium,Short,Abyssinian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46105561/1/?bust=1569556410&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46105561/1/?bust=1569556410&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46105561/1/?bust=1569556410&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46105561/1/?bust=1569556410'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46105561/2/?bust=1569556419&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46105561/2/?bust=1569556419&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46105561/2/?bust=1569556419&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46105561/2/?bust=1569556419'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46105561/3/?bust=1569556422&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46105561/3/?bust=1569556422&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46105561/3/?bust=1569556422&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46105561/3/?bust=1569556422'}]","['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46105561/1/?bust=1569556410&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46105561/2/?bust=1569556419&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46105561/3/?bust=1569556422&width=300']"
25,46105551,https://www.petfinder.com/cat/reggie-adopted-46105551/ca/davis/purebreds-plus-cat-rescue-ca652/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Baby,Male,Medium,Short,Abyssinian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46105551/1/?bust=1569556098&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46105551/1/?bust=1569556098&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46105551/1/?bust=1569556098&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46105551/1/?bust=1569556098'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46105551/2/?bust=1569556110&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46105551/2/?bust=1569556110&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46105551/2/?bust=1569556110&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46105551/2/?bust=1569556110'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46105551/3/?bust=1569556114&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46105551/3/?bust=1569556114&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46105551/3/?bust=1569556114&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46105551/3/?bust=1569556114'}]","['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46105551/1/?bust=1569556098&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46105551/2/?bust=1569556110&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46105551/3/?bust=1569556114&width=300']"
26,46066046,https://www.petfinder.com/cat/abby-46066046/tn/maryville/cats-paw-rescue-tn837/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Adult,Female,Medium,Short,Abyssinian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46066046/1/?bust=1569241075&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46066046/1/?bust=1569241075&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46066046/1/?bust=1569241075&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46066046/1/?bust=1569241075'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46066046/2/?bust=1569241108&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46066046/2/?bust=1569241108&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46066046/2/?bust=1569241108&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46066046/2/?bust=1569241108'}]","['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46066046/1/?bust=1569241075&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46066046/2/?bust=1569241108&width=300']"
27,46004141,https://www.petfinder.com/cat/chloe-the-climber-46004141/fl/tampa/st-francis-society-animal-rescue-fl391/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Baby,Female,Medium,,Abyssinian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46004141/1/?bust=1572567571&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46004141/1/?bust=1572567571&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46004141/1/?bust=1572567571&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46004141/1/?bust=1572567571'}]",['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46004141/1/?bust=1572567571&width=300']
28,46003742,https://www.petfinder.com/cat/candice-46003742/fl/tampa/st-francis-society-animal-rescue-fl391/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Adult,Female,Medium,,Abyssinian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46003742/1/?bust=1573778813&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46003742/1/?bust=1573778813&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46003742/1/?bust=1573778813&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46003742/1/?bust=1573778813'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46003742/2/?bust=1570647826&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46003742/2/?bust=1570647826&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46003742/2/?bust=1570647826&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46003742/2/?bust=1570647826'}]","['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46003742/1/?bust=1573778813&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46003742/2/?bust=1570647826&width=300']"
29,46004079,https://www.petfinder.com/cat/aspen-46004079/fl/tampa/st-francis-society-animal-rescue-fl391/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Baby,Female,Medium,,Abyssinian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46004079/1/?bust=1575064197&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46004079/1/?bust=1575064197&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46004079/1/?bust=1575064197&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46004079/1/?bust=1575064197'}]",['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46004079/1/?bust=1575064197&width=300']
30,46003832,https://www.petfinder.com/cat/bethany-46003832/fl/tampa/st-francis-society-animal-rescue-fl391/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Baby,Female,Medium,,Abyssinian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46003832/1/?bust=1572566422&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46003832/1/?bust=1572566422&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46003832/1/?bust=1572566422&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46003832/1/?bust=1572566422'}]",['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46003832/1/?bust=1572566422&width=300']
31,46003585,https://www.petfinder.com/cat/molly-46003585/fl/tampa/st-francis-society-animal-rescue-fl391/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Adult,Female,Medium,,Abyssinian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46003585/1/?bust=1575064586&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46003585/1/?bust=1575064586&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46003585/1/?bust=1575064586&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46003585/1/?bust=1575064586'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46003585/2/?bust=1575064567&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46003585/2/?bust=1575064567&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46003585/2/?bust=1575064567&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46003585/2/?bust=1575064567'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46003585/3/?bust=1573778501&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46003585/3/?bust=1573778501&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46003585/3/?bust=1573778501&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46003585/3/?bust=1573778501'}]","['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46003585/1/?bust=1575064586&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46003585/2/?bust=1575064567&width=300', 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46003585/3/?bust=1573778501&width=300']"
32,46003116,https://www.petfinder.com/cat/clancy-46003116/fl/tampa/st-francis-society-animal-rescue-fl391/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Baby,Male,Medium,,Abyssinian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46003116/1/?bust=1574450691&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46003116/1/?bust=1574450691&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46003116/1/?bust=1574450691&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46003116/1/?bust=1574450691'}]",['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46003116/1/?bust=1574450691&width=300']
33,46002529,https://www.petfinder.com/cat/bambi-46002529/fl/tampa/st-francis-society-animal-rescue-fl391/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Baby,Female,Medium,,Abyssinian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46002529/1/?bust=1572567076&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46002529/1/?bust=1572567076&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46002529/1/?bust=1572567076&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46002529/1/?bust=1572567076'}]",['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46002529/1/?bust=1572567076&width=300']
34,46002278,https://www.petfinder.com/cat/bonnie-46002278/fl/tampa/st-francis-society-animal-rescue-fl391/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Baby,Female,Medium,,Abyssinian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46002278/1/?bust=1570026664&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46002278/1/?bust=1570026664&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46002278/1/?bust=1570026664&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46002278/1/?bust=1570026664'}]",['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46002278/1/?bust=1570026664&width=300']
35,46002248,https://www.petfinder.com/cat/megan-46002248/fl/tampa/st-francis-society-animal-rescue-fl391/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Young,Female,Medium,,Abyssinian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46002248/1/?bust=1573779976&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46002248/1/?bust=1573779976&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46002248/1/?bust=1573779976&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46002248/1/?bust=1573779976'}]",['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46002248/1/?bust=1573779976&width=300']
36,46002027,https://www.petfinder.com/cat/jack-46002027/fl/tampa/st-francis-society-animal-rescue-fl391/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Baby,Male,Medium,,Abyssinian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46002027/1/?bust=1570646877&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46002027/1/?bust=1570646877&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46002027/1/?bust=1570646877&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46002027/1/?bust=1570646877'}]",['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46002027/1/?bust=1570646877&width=300']
37,46001966,https://www.petfinder.com/cat/sterling-46001966/fl/tampa/st-francis-society-animal-rescue-fl391/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Baby,Male,Medium,,Abyssinian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46001966/1/?bust=1573173215&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46001966/1/?bust=1573173215&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46001966/1/?bust=1573173215&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46001966/1/?bust=1573173215'}]",['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46001966/1/?bust=1573173215&width=300']
38,46001333,https://www.petfinder.com/cat/chynna-46001333/fl/tampa/st-francis-society-animal-rescue-fl391/?referrer_id=3830981a-ad4c-4f85-872c-ca9edc50a67e,Cat,Baby,Female,Medium,,Abyssinian,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46001333/1/?bust=1570646886&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46001333/1/?bust=1570646886&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46001333/1/?bust=1570646886&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46001333/1/?bust=1570646886'}]",['https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/46001333/1/?bust=1570646886&width=300']
